corridor_id,length_ft,income,share_poc,poverty_rate,borough,treatment_cohort,first_protected_year,cyclist_injured,n_segments,is_protected,length_mi,income_q,poc_q
FT WASHINGTON AV|1|-1|0,10826.65964567043,82806.4368419053,0.643366532265381,0.1364469809562169,Manhattan,never_treated,,85.0,42,False,2.050503720770915,Q3,Q3
FULTON AVENUE|2|-1|0,3734.2827908499694,47246.89937956631,0.9955587154354144,0.2878826632170218,Bronx,never_treated,,12.0,14,False,0.70725052857007,Q1 lowest,Q5 most POC
FULTON ST|1|-1|0,463.26802521316574,199576.0,0.37996297058218476,0.05657272166220942,Manhattan,never_treated,,1.0,1,False,0.0877401562903723,Q5 highest,Q2
FULTON ST|3|-1|0,343.2040628648857,123107.00000000001,0.535175879396985,0.10315907184791726,Brooklyn,never_treated,,16.0,2,False,0.06500076948198594,Q4,Q3
G WASHINGTON BR|1|1936|0,3343.2739845165315,71303.28797124207,0.7622394606053752,0.16906672902567654,Manhattan,always_treated,1936,0.0,19,True,0.6331958304008583,Q2,Q4
GANSEVOORT STREET|1|-1|0,422.60891804061964,161094.0,0.19172800560813175,0.06747283561163687,Manhattan,never_treated,,0.0,1,False,0.08003956781072341,Q5 highest,Q1 least POC
GANSEVOORT STREET|1|-1|1,895.2176334784074,127188.00000000001,0.25599620042745186,0.07361671811921158,Manhattan,never_treated,,0.0,3,False,0.16954879421939534,Q4,Q1 least POC
GANSEVOORT STREET|1|2025|0,136.61217812750206,127188.0,0.25599620042745186,0.07361671811921158,Manhattan,treated_after_window,2025,0.0,4,False,0.025873518584754177,Q4,Q1 least POC
GANSEVOORT ST|1|-1|0,293.831320127049,127187.99999999999,0.2559962004274518,0.07361671811921158,Manhattan,never_treated,,0.0,2,False,0.05564987123618353,Q4,Q1 least POC
GARNET STREET|3|-1|0,608.0990616336398,194212.8558195221,0.21055708311794918,0.03814537467097363,Brooklyn,never_treated,,3.0,3,False,0.115170276824553,Q5 highest,Q1 least POC
GARRISON AV|2|-1|0,4751.480262761461,39027.99866358862,0.9549198482270423,0.33485698182343904,Bronx,never_treated,,9.0,16,False,0.8999015649169433,Q1 lowest,Q5 most POC
GERARD AV|2|-1|0,8521.296612726352,47378.986132905666,0.885211728383409,0.3488798811164684,Bronx,never_treated,,21.0,35,False,1.6138819342284756,Q1 lowest,Q4
GERRITSEN AV|3|-1|0,7944.728373442614,89470.88010628986,0.3839011809199222,0.11240549188747034,Brooklyn,never_treated,,17.0,21,False,1.504683404061101,Q3,Q2
GERRITSEN AV|3|2017|0,4881.662391118926,108227.0,0.24188851913477538,0.03410981697171381,Brooklyn,switcher,2017,2.0,12,True,0.9245572710452512,Q4,Q1 least POC
GLEASON AVENUE|2|-1|0,5158.555555756541,52799.52788657693,0.960966330634569,0.256949901728566,Bronx,never_treated,,14.0,15,False,0.9769991582872237,Q2,Q5 most POC
GOETHALS ROAD NORTH|5|2023|0,2624.66539271962,88558.0,0.9037952338923212,0.049426301853486315,Staten Island,switcher,2023,0.0,2,True,0.49709571831810984,Q3,Q4
GOLD STREET|3|-1|0,247.7132167167008,250001.0,0.2817446951835635,0.07106769956214214,Brooklyn,never_treated,,0.0,1,False,0.04691538195392061,Q5 highest,Q1 least POC
GOLD STREET|3|2009|0,42.72708608941437,21841.0,0.9898136645962733,0.4589823468328141,Brooklyn,always_treated,2009,6.0,2,True,0.008092251153298176,Q1 lowest,Q5 most POC
GOLD ST|1|-1|0,1453.116415513047,135800.39035261702,0.43450075759170576,0.08140613042573944,Manhattan,never_treated,,14.0,10,False,0.2752114423320165,Q4,Q2
GOULDEN AV|2|-1|0,4916.003471661508,58466.0,0.8364161849710984,0.05173410404624278,Bronx,never_treated,,4.0,8,False,0.9310612635722554,Q2,Q4
GRAFTON ST|3|-1|0,74.17410750992252,33889.0,0.9474258289703315,0.4018324607329843,Brooklyn,never_treated,,0.0,1,False,0.014048126422333811,Q1 lowest,Q5 most POC
GRAND AVE|4|-1|0,3209.9499231756267,63925.64452638149,0.7612530661546527,0.1578855215186042,Queens,never_treated,,15.0,12,False,0.607945061207505,Q2,Q4
GRAND AV|2|-1|0,6634.528917052412,48335.042620067514,0.982704215031807,0.24081227782433107,Bronx,never_treated,,16.0,19,False,1.256539567623563,Q2,Q5 most POC
GRAND AV|4|-1|0,3809.7884147987784,79708.6215638228,0.91647889261898,0.09295506526174696,Queens,never_treated,,27.0,27,False,0.7215508361361322,Q3,Q4
GRAND CENTRAL PARKWAY|4|2023|0,1642.8345613461179,106964.00000000001,0.8498293515358363,0.09463233012721069,Queens,switcher,2023,0.0,3,True,0.31114290934585564,Q4,Q4
GRAND CONCOURSE|2|-1|0,8812.993980595744,49738.704273465795,0.9578746163443764,0.25952288942226703,Bronx,never_treated,,32.0,65,False,1.669127647840103,Q2,Q5 most POC
GRAND CONCOURSE|2|-1|1,348.47277987456863,33412.0,0.9420411591768164,0.47917555081734187,Bronx,never_treated,,0.0,3,False,0.06599863255200164,Q1 lowest,Q4
GRAND CONCOURSE|2|-1|2,6737.657962016023,47157.4713742308,0.9489287118014498,0.26629172952483043,Bronx,never_treated,,8.0,51,False,1.2760715837151557,Q1 lowest,Q5 most POC
GRAND CONCOURSE|2|-1|3,7746.428393119256,36898.33386287238,0.9771978614471735,0.3745998310540083,Bronx,never_treated,,25.0,57,False,1.4671265896059196,Q1 lowest,Q5 most POC
GRAND CONCOURSE|2|-1|4,6480.338234320416,38279.761879000616,0.9508380248171886,0.2830654101289686,Bronx,never_treated,,23.0,48,False,1.227336786803109,Q1 lowest,Q5 most POC
GRAND CONCOURSE|2|2021|0,404.5244102343621,33412.00000000001,0.9420411591768165,0.47917555081734187,Bronx,switcher,2021,2.0,2,True,0.07661447163529585,Q1 lowest,Q4
GRAND CONCOURSE|2|2021|1,302.0761061120361,33412.0,0.9420411591768165,0.479175550817342,Bronx,switcher,2021,0.0,3,True,0.05721138373334017,Q1 lowest,Q4
GRAND CONCOURSE|2|2023|0,6057.379429345325,31819.268403177393,0.989349487608966,0.40240118179336926,Bronx,switcher,2023,0.0,50,True,1.1472309525275237,Q1 lowest,Q5 most POC
GRAND CONCOURSE|2|2023|1,6089.878494926871,49547.890045170534,0.9887044481619073,0.2717260646662231,Bronx,switcher,2023,3.0,50,True,1.1533860785846346,Q2,Q5 most POC
GRAND STREET|1|-1|0,1644.4111492015224,70588.87859085444,0.5679147032973795,0.18877109728294325,Manhattan,never_treated,,12.0,8,False,0.31144150553059136,Q2,Q3
GRAND ST|1|-1|0,534.1799772284435,90186.00829496905,0.3478265321029856,0.08844690596223312,Manhattan,never_treated,,5.0,3,False,0.10117045023265975,Q3,Q1 least POC
GRAND ST|1|-1|1,1537.9792522245332,61002.18419234395,0.7259014566246382,0.11944504439616581,Manhattan,never_treated,,51.0,8,False,0.29128394928494944,Q2,Q3
GRAND ST|1|2008|0,3916.473794062184,136886.63685739745,0.36670800997883013,0.08750244693612261,Manhattan,always_treated,2008,15.0,17,True,0.7417564003905651,Q4,Q1 least POC
GRAND ST|1|2023|0,1705.796729632906,74166.11830014786,0.500596274147505,0.1456073617912799,Manhattan,switcher,2023,7.0,9,True,0.32306756243047463,Q3,Q2
GRAND ST|3|2018|0,4436.732271414315,117398.44448451955,0.4621370831832279,0.1752514614107558,Brooklyn,switcher,2018,80.0,9,True,0.8402902029193778,Q4,Q2
GRAND ST|3|2019|0,1746.7170375456185,104538.44135754973,0.544533782429665,0.13281007417164864,Brooklyn,switcher,2019,22.0,5,True,0.3308176207472762,Q4,Q3
GRATTAN ST|3|-1|0,1382.0469188319696,61420.0,0.7341322680869952,0.4458855098389983,Brooklyn,never_treated,,3.0,3,False,0.26175131038484273,Q2,Q3
GREAT JONES ST|1|-1|0,1261.8504109556081,148734.92866926655,0.3881005038581092,0.12461384453658833,Manhattan,never_treated,,17.0,6,False,0.23898682025674398,Q5 highest,Q2
GREEN STREET|3|-1|0,657.8813176424401,140781.0,0.5442443226311668,0.24075531077891424,Brooklyn,never_treated,,0.0,1,False,0.12459873440197729,Q4,Q3
GREEN STREET|3|-1|1,2090.8399178740333,139422.25900999582,0.39418115666450404,0.11278206951013363,Brooklyn,never_treated,,6.0,3,False,0.3959924086882639,Q4,Q2
GREEN STREET|3|2024|0,50.81883201015801,140781.0,0.5442443226311668,0.24075531077891424,Brooklyn,switcher,2024,0.0,2,True,0.009624778789802654,Q4,Q3
GREENPOINT AV BRIDGE|3|2015|0,640.3486018638029,100938.00000000001,0.10214446952595933,0.05699774266365688,Brooklyn,switcher,2015,0.0,4,True,0.12127814429238691,Q4,Q1 least POC
GREENPOINT AVE|3|-1|0,2167.9592768638213,122602.28348631914,0.3109388555781931,0.08376700039939985,Brooklyn,never_treated,,27.0,6,False,0.41059834789087524,Q4,Q1 least POC
GREENPOINT AV|3|-1|0,2561.923737367923,137406.4665673829,0.5068003366145858,0.2251918226605157,Brooklyn,never_treated,,30.0,10,False,0.4852128290469551,Q4,Q2
GREENPOINT AV|4|-1|0,8376.748128357713,78258.71695739235,0.7315708656339956,0.14758645569431308,Queens,never_treated,,75.0,28,False,1.586505327340476,Q3,Q3
GREENWICH AVENUE|1|-1|0,1434.0671329575487,169724.41788064947,0.25248892821236907,0.06603292814687978,Manhattan,never_treated,,16.0,6,False,0.2716036236662024,Q5 highest,Q1 least POC
GREENWICH STREET|1|-1|0,1085.8595041069118,127187.64095581643,0.25599396903682053,0.07361680641383382,Manhattan,never_treated,,2.0,5,False,0.20565520911115753,Q4,Q1 least POC
GREENWICH ST|1|-1|0,4340.862274254405,202290.96547874692,0.2660777985364999,0.056084176495011184,Manhattan,never_treated,,11.0,21,False,0.8221330064875767,Q5 highest,Q1 least POC
GREENWICH ST|1|-1|1,711.136684037964,199576.0,0.37996297058218476,0.05657272166220941,Manhattan,never_treated,,2.0,3,False,0.13468497803749319,Q5 highest,Q2
GREENWICH ST|1|-1|2,432.46978867188807,161094.00000000003,0.19172800560813177,0.06747283561163687,Manhattan,never_treated,,2.0,2,False,0.08190715694543335,Q5 highest,Q1 least POC
GREENWICH ST|1|-1|3,229.59323651600369,250001.0,0.36536082474226805,0.010309278350515464,Manhattan,never_treated,,3.0,1,False,0.0434835675219704,Q5 highest,Q1 least POC
GREENWICH ST|1|2018|0,258.00199613416174,161094.00000000003,0.19172800560813175,0.06747283561163687,Manhattan,switcher,2018,0.0,2,True,0.04886401441934882,Q5 highest,Q1 least POC
GRENADA PL|2|-1|0,254.15989186371974,87763.0,0.9674167153711279,0.09725315515961395,Bronx,never_treated,,0.0,1,False,0.048136343156007524,Q3,Q5 most POC
GRENFELL ST|4|-1|0,74.19922741568868,100750.0,0.41376104137610414,0.055323105532310554,Queens,never_treated,,0.0,1,False,0.014052883980244069,Q4,Q2
GUILFORD ST|5|-1|0,457.2015347356306,73678.0,0.4611357229158276,0.15097037793667006,Staten Island,never_treated,,0.0,1,False,0.0865911997605361,Q3,Q2
GULF AV|5|2020|0,2386.1875231513277,99458.00000000001,0.4084778420038536,0.07450224791265253,Staten Island,switcher,2020,0.0,6,True,0.45192945514229693,Q3,Q2
GUYON AV|5|-1|0,4632.604151516917,114822.37222744516,0.238715424199879,0.07931131957633043,Staten Island,never_treated,,3.0,19,False,0.8773871499085071,Q4,Q1 least POC
HALL OF FAME TERRACE|2|-1|0,1325.0256407404108,39250.6266619786,0.9926231999265483,0.2858158621832538,Bronx,never_treated,,1.0,5,False,0.25095182589780507,Q1 lowest,Q5 most POC
HALLECK ST|3|-1|0,548.3725553390758,129659.0,0.5376344086021506,0.043010752688172046,Brooklyn,never_treated,,0.0,2,False,0.1038584385111886,Q4,Q3
HAMILTON AVENUE|3|2026|0,585.315130334742,129659.0,0.5376344086021505,0.043010752688172046,Brooklyn,treated_after_window,2026,1.0,4,False,0.11085513832097386,Q4,Q3
HAMILTON AV|3|-1|0,327.6545142046759,178040.99999999997,0.22138738423903548,0.02638937434463474,Brooklyn,never_treated,,0.0,6,False,0.06205577920543104,Q5 highest,Q1 least POC
HANCOCK ST|3|-1|0,5433.969973686959,74445.28031211294,0.8156104013564682,0.17812043876402198,Brooklyn,never_treated,,21.0,8,False,1.0291609798649544,Q3,Q4
HANCOCK ST|4|-1|0,1473.3769254244016,84315.00000000001,0.8400893712097033,0.1260772422598149,Queens,never_treated,,7.0,2,False,0.2790486601182579,Q3,Q4
HANOVER SQ|1|-1|0,327.7850193891563,217318.07460145824,0.38992109932744656,0.07613548204081116,Manhattan,never_treated,,0.0,3,False,0.06208049609643111,Q5 highest,Q2
HARBOR RD|5|-1|0,33.1548910871651,61453.313194014874,0.8954246698351771,0.2252820420155567,Staten Island,never_treated,,0.0,1,False,0.006279335433175208,Q2,Q4
HARDING AVENUE|2|-1|0,3037.2989567305867,107493.97764036975,0.5776693466035817,0.1044705378507279,Bronx,never_treated,,1.0,9,False,0.5752460145323081,Q4,Q3
HARDING AV|2|-1|0,2657.0602187922595,104650.99999999999,0.7646571940957373,0.0993240446958201,Bronx,never_treated,,0.0,12,False,0.5032311020439886,Q4,Q4
HARLEM RIVER DRWY|1|2003|0,1562.9194570471832,26302.119914259012,0.9849381067344843,0.3989374609081765,Manhattan,always_treated,2003,0.0,7,True,0.29600747292560287,Q1 lowest,Q5 most POC
HARMAN ST|3|-1|0,6165.6180774623535,77364.1991027288,0.6904308260399276,0.19074982913705987,Brooklyn,never_treated,,21.0,15,False,1.1677306964890821,Q3,Q3
HARRISON AV|3|-1|0,699.1558509409716,54342.0,0.13157219799948705,0.3990766863298282,Brooklyn,never_treated,,11.0,3,False,0.1324158808600325,Q2,Q1 least POC
HART STREET|3|-1|0,593.503531226897,98660.83643270769,0.7143856971930459,0.13867811254074439,Brooklyn,never_treated,,0.0,1,False,0.11240597182327595,Q3,Q3
HART STREET|3|-1|1,903.592991495058,97398.65496589795,0.7126373023566646,0.13409027062408257,Brooklyn,never_treated,,2.0,2,False,0.1711350362680034,Q3,Q3
HAVEMEYER AV|2|-1|0,3431.3479100008217,40856.319068208504,0.9740844809319635,0.30995383978807717,Bronx,never_treated,,1.0,14,False,0.6498764981062163,Q1 lowest,Q5 most POC
HAVEMEYER ST|3|-1|0,119.08884062400146,205184.0,0.32201745877788557,0.06964112512124151,Brooklyn,never_treated,,0.0,1,False,0.02255470466363664,Q5 highest,Q1 least POC
HAVEN AVENUE|1|-1|0,1919.5563389002514,64760.99999999999,0.769322033898305,0.19229279628195195,Manhattan,never_treated,,5.0,12,False,0.3635523369129264,Q2,Q4
HAVEN AV|1|-1|0,45.22637102743489,105286.17369695251,0.6938204838624168,0.07294311069325957,Manhattan,never_treated,,0.0,1,False,0.008565600573377819,Q4,Q3
HEGEMAN AV|3|2021|0,521.7058442611104,48095.0,0.9273142112125163,0.06915949702183984,Brooklyn,switcher,2021,0.0,2,True,0.09880792504945274,Q1 lowest,Q4
HENDRICKSON ST|3|2016|0,823.8761496193208,70662.0,0.5219005196733482,0.1202672605790646,Brooklyn,switcher,2016,1.0,1,True,0.1560371495491138,Q2,Q2
HENDRIX STREET|3|-1|0,4061.542564337674,52572.848779813394,0.9563668966140381,0.18730364405339048,Brooklyn,never_treated,,9.0,8,False,0.7692315462760746,Q2,Q5 most POC
HENRY STREET|3|2025|0,868.6549162747135,165188.00000000003,0.350422195416164,0.04573972879983809,Brooklyn,treated_after_window,2025,0.0,5,False,0.1645179765671806,Q5 highest,Q1 least POC
HENRY ST|3|-1|0,7847.187735240803,169377.53488350802,0.28308638771922545,0.06060615908415672,Brooklyn,never_treated,,26.0,21,False,1.4862097983410612,Q5 highest,Q1 least POC
HERING AV|2|-1|0,3762.0746499595043,87278.14339199869,0.504371854171965,0.1161941078084948,Bronx,never_treated,,0.0,7,False,0.7125141382499062,Q3,Q2
HICKS ST|3|-1|0,421.44543629031557,145417.00000000003,0.49007936507936517,0.07199602780536246,Brooklyn,never_treated,,2.0,2,False,0.07981921141862038,Q5 highest,Q2
HIGHLAND BLVD|3|-1|0,2469.8050686742667,58633.44824377894,0.9019000025911348,0.23235584946481325,Brooklyn,never_treated,,2.0,9,False,0.4677661114913384,Q2,Q4
HIMROD ST|3|-1|0,6169.762741544172,86276.7001196532,0.665396802193394,0.14673755121197776,Brooklyn,never_treated,,27.0,15,False,1.1685156707470024,Q3,Q3
HINSDALE|3|-1|0,7272.533521794262,52994.522099033886,0.9775714704167686,0.2949775477364007,Brooklyn,never_treated,,14.0,18,False,1.3773737730670952,Q2,Q5 most POC
HOE AVENUE|2|2017|0,53.528525902230626,34158.7278028941,0.9805752735223061,0.3004154365263035,Bronx,switcher,2017,0.0,1,True,0.010137978390573982,Q1 lowest,Q5 most POC
HOOVER AVE|4|-1|0,2467.2687885881896,104902.59317930437,0.5896520855558998,0.0997210475765898,Queens,never_treated,,3.0,4,False,0.46728575541442985,Q4,Q3
HOOVER AV|4|-1|0,2790.4957202697296,87637.4700027562,0.7022097834272633,0.11641552160062797,Queens,never_treated,,5.0,13,False,0.5285029773238125,Q3,Q3
HORATIO PKWY|4|2017|0,986.7691802091791,91420.99999999999,0.31872897663900035,0.33135896447172436,Queens,switcher,2017,0.0,4,True,0.18688810231234454,Q3,Q1 least POC
HORATIO STREET|1|-1|0,1140.1644063228682,127187.99999999999,0.25599620042745186,0.07361671811921158,Manhattan,never_treated,,5.0,3,False,0.2159402284702402,Q4,Q1 least POC
HORATIO ST|1|-1|0,859.0856978440733,161094.00000000003,0.19172800560813175,0.06747283561163687,Manhattan,never_treated,,0.0,8,False,0.16270562459168053,Q5 highest,Q1 least POC
HOUSTON ST|1|-1|0,190.22124600773208,144464.0,0.3825168671164565,0.25564880568108456,Manhattan,never_treated,,0.0,1,False,0.03602675113782804,Q5 highest,Q2
HOUSTON ST|1|-1|1,209.0973935787411,90222.0,0.4457083764219235,0.10237849017580143,Manhattan,never_treated,,0.0,1,False,0.03960177908688278,Q3,Q2
HOUSTON ST|1|-1|2,61.73850991381222,71750.35230388756,0.5848474189471486,0.139641539761145,Manhattan,never_treated,,0.0,2,False,0.011692899604888679,Q2,Q3
HOUSTON ST|1|-1|3,617.6917668020423,23658.0,0.9736183002170647,0.5032559692770079,Manhattan,never_treated,,0.0,7,False,0.11698707704584134,Q1 lowest,Q5 most POC
HOUSTON ST|1|-1|4,233.96069260981722,144464.0,0.3825168671164565,0.25564880568108456,Manhattan,never_treated,,14.0,1,False,0.04431073723670781,Q5 highest,Q2
HOUSTON ST|1|-1|5,26.68472219728971,68382.0,0.5153494448073155,0.2766165904637492,Manhattan,never_treated,,6.0,1,False,0.0050539246585775965,Q2,Q2
HOUSTON ST|1|-1|6,219.27232002094016,55714.0,0.7056424201223657,0.17199184228416042,Manhattan,never_treated,,0.0,1,False,0.04152884848881443,Q2,Q3
HOUSTON ST|1|-1|7,107.57903762391015,26031.000000000004,0.9814459373000641,0.38067818298144596,Manhattan,never_treated,,0.0,2,False,0.020374817731801165,Q1 lowest,Q5 most POC
HOUSTON ST|1|-1|8,223.69144419985673,23658.0,0.9736183002170646,0.5032559692770079,Manhattan,never_treated,,0.0,1,False,0.04236580382573044,Q1 lowest,Q5 most POC
HOUSTON ST|1|2022|0,1620.059418002264,104790.03263617167,0.47987720459750266,0.15473475255606173,Manhattan,switcher,2022,46.0,6,True,0.3068294352277015,Q4,Q2
HOUSTON ST|1|2022|1,2251.484857370797,53561.14208081763,0.6224404412486314,0.21849095858397746,Manhattan,switcher,2022,0.0,10,True,0.42641758662325696,Q2,Q3
HOUSTON ST|1|2022|2,963.5404114371024,53148.06487370497,0.8342153130707127,0.30062452112951327,Manhattan,switcher,2022,8.0,5,True,0.18248871428733002,Q2,Q4
HOUSTON ST|1|2022|3,454.4078553342948,55714.0,0.7056424201223658,0.17199184228416042,Manhattan,switcher,2022,0.0,2,True,0.08606209381331341,Q2,Q3
HOUSTON ST|1|2022|4,279.5137923027517,26031.0,0.9814459373000639,0.38067818298144596,Manhattan,switcher,2022,1.0,3,True,0.05293821823915752,Q1 lowest,Q5 most POC
HOUSTON ST|1|2022|5,262.2015512084151,144464.0,0.3825168671164565,0.25564880568108456,Manhattan,switcher,2022,2.0,1,True,0.049659384698563465,Q5 highest,Q2
HOUSTON ST|1|2022|6,260.32750799682503,23658.0,0.9736183002170646,0.5032559692770079,Manhattan,switcher,2022,0.0,1,True,0.04930445227212595,Q1 lowest,Q5 most POC
HOUSTON ST|1|2022|7,155.96449346351196,68382.0,0.5153494448073155,0.2766165904637492,Manhattan,switcher,2022,0.0,1,True,0.029538729822634842,Q2,Q2
HOUSTON ST|1|2022|8,461.363441195405,90222.0,0.4457083764219236,0.10237849017580146,Manhattan,switcher,2022,27.0,5,True,0.08737943962034186,Q3,Q2
HOWARD AV|3|-1|0,566.8276988918917,35678.99999999999,0.9424051916446968,0.2922918807810894,Brooklyn,never_treated,,2.0,3,False,0.10735373085073707,Q1 lowest,Q4
HOYT AV N|4|-1|0,519.7907485013793,94250.00000000001,0.5444763271162124,0.03730272596843616,Queens,never_treated,,1.0,2,False,0.09844521751920063,Q3,Q3
HOYT AV N|4|2017|0,2378.564787960371,104026.73043654516,0.3253758400270635,0.06899444718163789,Queens,switcher,2017,0.0,7,True,0.45048575529552487,Q4,Q1 least POC
HOYT AV S|4|-1|0,3356.773966359324,109765.6668250392,0.4115109164031889,0.08370874177145277,Queens,never_treated,,5.0,8,False,0.6357526451438114,Q4,Q2
HOYT ST|3|-1|0,4841.778258398369,162540.07054912663,0.36707563784002695,0.1071488212155769,Brooklyn,never_treated,,35.0,39,False,0.9170034580299942,Q5 highest,Q1 least POC
HUDSON RIVER GREENWAY 79 STREET ACCESS|1|-1|0,49.3784424228292,223952.0,0.1592551417454141,0.07184546970539188,Manhattan,never_treated,,0.0,1,False,0.00935197773159644,Q5 highest,Q1 least POC
HUDSON ST|1|-1|0,127.5040156080299,161094.0,0.19172800560813175,0.06747283561163687,Manhattan,never_treated,,0.0,1,False,0.024148487804551116,Q5 highest,Q1 least POC
HUDSON ST|1|2014|0,4799.372257755087,164285.6469522788,0.23516238230391165,0.059877970679225935,Manhattan,switcher,2014,7.0,12,True,0.908972018514221,Q5 highest,Q1 least POC
HUDSON ST|1|2014|1,1736.3906899870165,140377.06409596835,0.23127133502890804,0.07132771445814583,Manhattan,switcher,2014,0.0,6,True,0.3288618731036016,Q4,Q1 least POC
HUDSON ST|1|2021|0,1861.957318131594,246250.00000000003,0.32455621301775156,0.042603550295857995,Manhattan,switcher,2021,11.0,9,True,0.35264343146431704,Q5 highest,Q1 least POC
HULL AVENUE|2|-1|0,4102.889950761556,44042.33174596254,0.8838739629931737,0.22175231869343995,Bronx,never_treated,,7.0,9,False,0.7770624906745371,Q1 lowest,Q4
HUMBOLDT STREET|3|2024|0,144.75990347278358,113318.42169912434,0.25811429303408245,0.05466033926695669,Brooklyn,switcher,2024,0.0,1,True,0.02741664838499689,Q4,Q1 least POC
HUMBOLDT STREET|3|2025|0,146.28268885924098,101250.0,0.2815618221258135,0.06594360086767896,Brooklyn,treated_after_window,2025,0.0,1,False,0.02770505470818958,Q4,Q1 least POC
HUNTS POINT AVENUE|2|2024|0,1491.6434839441158,33967.0,0.9710111408642321,0.3399602385685885,Bronx,switcher,2024,0.0,9,True,0.2825082355954765,Q1 lowest,Q5 most POC
HUNTS PT AVE|2|-1|0,355.4210648016529,36181.61146674883,0.983347075417836,0.3591210245875716,Bronx,never_treated,,2.0,9,False,0.06731459560637365,Q1 lowest,Q5 most POC
HUNTS PT AVE|2|-1|1,1139.6334102767466,42431.282094322065,0.9792302811660887,0.29216524753186585,Bronx,never_treated,,1.0,3,False,0.21583966103726263,Q1 lowest,Q5 most POC
HUNTS PT AV|2|-1|0,3743.8116772941157,39891.37334796126,0.9813460372538887,0.3176842038022655,Bronx,never_treated,,5.0,72,False,0.7090552419117644,Q1 lowest,Q5 most POC
HYLAN BLVD|5|-1|0,13540.96555869182,122507.52786910842,0.19590511262012592,0.06040359788816881,Staten Island,never_treated,,5.0,31,False,2.5645768103582993,Q4,Q1 least POC
HYLAN BLVD|5|-1|1,2140.239151819606,97600.49095308234,0.36890921098857654,0.059278143252153484,Staten Island,never_treated,,4.0,6,False,0.40534832420825867,Q3,Q1 least POC
HYLAN BLVD|5|-1|2,3373.652650700416,175865.00000000003,0.0972951150585386,0.03693984658861526,Staten Island,never_treated,,1.0,11,False,0.6389493656629576,Q5 highest,Q1 least POC
HYLAN BL|5|-1|0,2966.854005489794,126057.0959965966,0.10925488102301321,0.038978446455583904,Staten Island,never_treated,,0.0,10,False,0.5619041677064004,Q4,Q1 least POC
HYLAN BOULEVARD|5|-1|0,3070.843077608843,127005.93999632154,0.10835339974733631,0.03454403867502452,Staten Island,never_treated,,4.0,7,False,0.5815990677289475,Q4,Q1 least POC
HYLAN BOULEVARD|5|-1|1,1354.6765849481867,127007.51860403758,0.10835189993778062,0.03453666107624067,Staten Island,never_treated,,0.0,4,False,0.2565675350280657,Q4,Q1 least POC
HYLAN BOULEVARD|5|-1|2,346.21104946468574,122358.83853353938,0.20989097046289948,0.06206411646116549,Staten Island,never_treated,,0.0,1,False,0.06557027451982685,Q4,Q1 least POC
IMLAY ST|3|-1|0,2058.175945065941,103578.0,0.3965107057890564,0.10978520286396183,Brooklyn,never_treated,,0.0,4,False,0.38980605020188275,Q4,Q2
INTERVALE AVENUE|2|-1|0,66.7226687685584,17410.0,0.9467026130236417,0.4381999170468685,Bronx,never_treated,,0.0,1,False,0.012636869084954244,Q1 lowest,Q4
INTERVALE AVE|2|-1|0,407.7133893155507,36402.0,0.9902650891118766,0.4241037376048818,Bronx,never_treated,,13.0,1,False,0.07721844494612704,Q1 lowest,Q5 most POC
INTERVALE AV|2|-1|0,1738.499044124982,45643.08302683236,0.9937381033135863,0.28390776896407444,Bronx,never_treated,,2.0,6,False,0.3292611825994284,Q1 lowest,Q5 most POC
INTERVALE AV|2|-1|1,2253.4464611602675,23889.7480964071,0.941510371109574,0.4157875704559827,Bronx,never_treated,,5.0,6,False,0.4267891024924749,Q1 lowest,Q4
IRVING  AVE|3|-1|0,10886.77387400491,73202.31605034381,0.7880658488617291,0.21839636166994833,Brooklyn,never_treated,,90.0,33,False,2.0618889912888085,Q3,Q4
IRWIN AV|2|-1|0,112.49741592207104,70543.0,0.648798010500138,0.10931849791376913,Bronx,never_treated,,0.0,2,False,0.021306328773119516,Q2,Q3
ITHACA ST|4|-1|0,1816.4820171283463,58580.41935643141,0.9520741635883552,0.14469412442751695,Queens,never_treated,,2.0,3,False,0.3440306850621868,Q2,Q5 most POC
JACKSON AVENUE|4|-1|0,174.73051037356112,145922.00000000003,0.5540414989160732,0.03536469845279445,Queens,never_treated,,3.0,4,False,0.03309289969196233,Q5 highest,Q3
JACKSON AV|2|2022|0,4387.546196483427,29446.808843334544,0.9815524383821771,0.3803806784617941,Bronx,switcher,2022,22.0,21,True,0.8309746584248914,Q1 lowest,Q5 most POC
JACKSON AV|4|-1|0,38.6608013496425,145922.0,0.5540414989160731,0.03536469845279444,Queens,never_treated,,1.0,1,False,0.007322121467735322,Q5 highest,Q3
JACKSON AV|4|2023|0,642.960530613002,145922.0,0.5540414989160731,0.03536469845279444,Queens,switcher,2023,1.0,3,True,0.12177282776761401,Q5 highest,Q3
JACKSON ST|1|-1|0,492.28756506644106,34709.999999999985,0.77131838308813,0.28250607924474314,Manhattan,never_treated,,0.0,14,False,0.09323628126258353,Q1 lowest,Q4
JAY STREET|3|-1|0,574.1124637076059,250001.00000000003,0.2817446951835635,0.07106769956214215,Brooklyn,never_treated,,4.0,2,False,0.10873342115674355,Q5 highest,Q1 least POC
JAY STREET|3|2025|0,478.8670912405942,250001.00000000003,0.2817446951835635,0.07106769956214214,Brooklyn,treated_after_window,2025,0.0,2,False,0.09069452485617314,Q5 highest,Q1 least POC
