geoid,ALAND,GEO_ID,median_household_income,pop_total,pop_white_nh,pop_black_nh,pop_asian_nh,pop_hispanic,poverty_universe,pop_below_poverty,county_fips,borough,share_white_nh,share_black_nh,share_hispanic,share_asian_nh,share_poc,poverty_rate,protected_ft,income_q,poc_q
36047016000,258630,1400000US36047016000,96411.0,4603.0,2265.0,212.0,852.0,1021.0,4603.0,411.0,047,Brooklyn,0.4920703888768195,0.04605691940039105,0.22181186182924179,0.18509667608081687,0.5079296111231806,0.08928959374321095,0.0,Q4,Q2
36047036300,259726,1400000US36047036300,34916.0,5616.0,84.0,4191.0,14.0,1221.0,5616.0,1774.0,047,Brooklyn,0.014957264957264958,0.7462606837606838,0.21741452991452992,0.002492877492877493,0.9850427350427351,0.3158831908831909,28.809899025441204,Q1 lowest,Q5 most POC
36047092800,157219,1400000US36047092800,82645.0,2533.0,4.0,2234.0,0.0,113.0,2533.0,194.0,047,Brooklyn,0.0015791551519936833,0.8819581523884722,0.044611133043821555,0.0,0.9984208448480063,0.07658902487169364,0.0,Q3,Q5 most POC
36047012801,114974,1400000US36047012801,65313.0,2080.0,539.0,4.0,1243.0,294.0,2080.0,502.0,047,Brooklyn,0.2591346153846154,0.0019230769230769232,0.14134615384615384,0.5975961538461538,0.7408653846153845,0.24134615384615385,0.0,Q2,Q3
36047046800,295918,1400000US36047046800,39262.0,2168.0,2155.0,9.0,0.0,4.0,2168.0,141.0,047,Brooklyn,0.9940036900369004,0.004151291512915129,0.0018450184501845018,0.0,0.005996309963099633,0.06503690036900368,0.0,Q1 lowest,Q1 least POC
36047047000,181816,1400000US36047047000,69545.0,2662.0,2395.0,3.0,0.0,58.0,2662.0,428.0,047,Brooklyn,0.8996994740796393,0.0011269722013523666,0.021788129226145755,0.0,0.10030052592036065,0.16078136739293764,0.0,Q2,Q1 least POC
36047045800,179391,1400000US36047045800,87708.0,1036.0,991.0,13.0,0.0,11.0,1036.0,118.0,047,Brooklyn,0.9565637065637066,0.012548262548262547,0.010617760617760617,0.0,0.043436293436293405,0.1138996138996139,0.0,Q3,Q1 least POC
36047046202,172844,1400000US36047046202,88092.0,1923.0,1604.0,31.0,222.0,66.0,1856.0,280.0,047,Brooklyn,0.8341133645345814,0.01612064482579303,0.0343213728549142,0.11544461778471139,0.1658866354654186,0.15086206896551724,0.0,Q3,Q1 least POC
36047046400,164016,1400000US36047046400,63654.0,2726.0,2338.0,22.0,138.0,146.0,2726.0,908.0,047,Brooklyn,0.8576669112252384,0.008070432868672046,0.05355832721936904,0.05062362435803375,0.14233308877476158,0.3330887747615554,0.0,Q2,Q1 least POC
36047047400,175872,1400000US36047047400,61544.0,2836.0,2545.0,4.0,28.0,9.0,2836.0,833.0,047,Brooklyn,0.8973906911142454,0.0014104372355430183,0.003173483779971791,0.009873060648801129,0.10260930888575459,0.29372355430183356,0.0,Q2,Q1 least POC
36047047600,207174,1400000US36047047600,54149.0,3508.0,3163.0,151.0,16.0,11.0,3508.0,648.0,047,Brooklyn,0.9016533637400228,0.043044469783352336,0.003135689851767389,0.004561003420752566,0.0983466362599772,0.1847206385404789,0.0,Q2,Q1 least POC
36047047700,217806,1400000US36047047700,176190.0,3950.0,2921.0,11.0,296.0,434.0,3918.0,418.0,047,Brooklyn,0.739493670886076,0.0027848101265822785,0.10987341772151898,0.0749367088607595,0.260506329113924,0.1066870852475753,0.0,Q5 highest,Q1 least POC
36047047800,221223,1400000US36047047800,57228.0,4248.0,3321.0,81.0,233.0,320.0,4230.0,899.0,047,Brooklyn,0.7817796610169492,0.019067796610169493,0.07532956685499058,0.05484934086629002,0.21822033898305082,0.21252955082742317,0.0,Q2,Q1 least POC
36047048000,153158,1400000US36047048000,35088.0,3345.0,1824.0,78.0,444.0,980.0,3345.0,1457.0,047,Brooklyn,0.5452914798206278,0.023318385650224215,0.2929745889387145,0.13273542600896862,0.45470852017937224,0.43557548579970107,0.0,Q1 lowest,Q2
36047048100,151305,1400000US36047048100,103529.0,3049.0,1399.0,75.0,128.0,1340.0,3049.0,286.0,047,Brooklyn,0.4588389635946212,0.02459822892751722,0.4394883568383076,0.041980977369629385,0.5411610364053788,0.09380124631026567,1403.8114446695504,Q4,Q2
36047081400,170174,1400000US36047081400,72632.0,2556.0,89.0,2150.0,122.0,147.0,2549.0,309.0,047,Brooklyn,0.03482003129890454,0.8411580594679187,0.057511737089201875,0.04773082942097027,0.9651799687010955,0.12122400941545704,0.0,Q3,Q4
36047082000,148600,1400000US36047082000,55000.0,5429.0,643.0,3983.0,189.0,368.0,5423.0,1333.0,047,Brooklyn,0.11843801805120649,0.7336526063731811,0.06778412230613373,0.03481304107570455,0.8815619819487935,0.24580490503411395,0.0,Q2,Q4
36047082200,169857,1400000US36047082200,81484.0,7977.0,696.0,6161.0,164.0,581.0,7827.0,815.0,047,Brooklyn,0.08725084618277548,0.772345493293218,0.07283439889682838,0.020559107433872383,0.9127491538172245,0.10412674076913249,0.0,Q3,Q4
36047082600,199091,1400000US36047082600,76181.0,4529.0,184.0,3876.0,0.0,174.0,4522.0,476.0,047,Brooklyn,0.04062706999337602,0.8558180613822036,0.038419077058953414,0.0,0.9593729300066239,0.10526315789473684,0.0,Q3,Q4
36047082800,156676,1400000US36047082800,70380.0,3790.0,271.0,2938.0,99.0,316.0,3732.0,473.0,047,Brooklyn,0.07150395778364116,0.775197889182058,0.08337730870712401,0.02612137203166227,0.9284960422163588,0.1267416934619507,0.0,Q2,Q4
36047083000,201783,1400000US36047083000,62177.0,6329.0,35.0,5268.0,84.0,830.0,6329.0,824.0,047,Brooklyn,0.005530099541791752,0.8323589824616843,0.13114236056249012,0.013272238900300205,0.9944699004582083,0.13019434349818296,0.0,Q2,Q5 most POC
36047083200,145549,1400000US36047083200,93803.0,2237.0,10.0,1878.0,119.0,37.0,2231.0,191.0,047,Brooklyn,0.004470272686633884,0.8395172105498435,0.016540008940545373,0.053196244970943225,0.9955297273133661,0.08561183325862842,0.0,Q4,Q5 most POC
36047083400,125994,1400000US36047083400,97500.0,1694.0,11.0,1273.0,91.0,60.0,1681.0,153.0,047,Brooklyn,0.006493506493506494,0.7514757969303424,0.03541912632821724,0.05371900826446281,0.9935064935064936,0.091017251635931,0.0,Q4,Q5 most POC
36047057400,159204,1400000US36047057400,89125.0,2653.0,887.0,0.0,1606.0,120.0,2653.0,380.0,047,Brooklyn,0.3343384847342631,0.0,0.04523181304183943,0.605352431209951,0.6656615152657369,0.14323407463249152,0.0,Q4,Q3
36047102400,143125,1400000US36047102400,76724.0,2160.0,157.0,1823.0,30.0,43.0,2160.0,313.0,047,Brooklyn,0.07268518518518519,0.8439814814814814,0.01990740740740741,0.013888888888888888,0.9273148148148148,0.1449074074074074,0.0,Q3,Q4
36047048400,209195,1400000US36047048400,80324.0,5554.0,3438.0,555.0,908.0,586.0,5456.0,962.0,047,Brooklyn,0.6190133237306445,0.09992797983435361,0.10550954267194815,0.16348577601728484,0.38098667626935545,0.17631964809384165,0.0,Q3,Q1 least POC
36047024100,180215,1400000US36047024100,76528.0,2926.0,1854.0,307.0,135.0,506.0,2897.0,983.0,047,Brooklyn,0.6336295283663704,0.10492139439507861,0.17293233082706766,0.04613807245386193,0.36637047163362957,0.33931653434587505,535.1522590023757,Q3,Q1 least POC
36047026500,159608,1400000US36047026500,77545.0,4187.0,577.0,1968.0,267.0,916.0,4183.0,938.0,047,Brooklyn,0.13780749940291379,0.470026271793647,0.21877239073322188,0.06376880821590637,0.8621925005970862,0.22424097537652402,0.0,Q3,Q3
36047029500,164586,1400000US36047029500,100750.0,4198.0,1083.0,2365.0,35.0,426.0,4198.0,771.0,047,Brooklyn,0.25797999047165315,0.5633635064316341,0.10147689375893283,0.008337303477846593,0.7420200095283469,0.1836588851834207,0.0,Q4,Q3
36047015100,149311,1400000US36047015100,192411.0,4149.0,3231.0,42.0,285.0,369.0,4134.0,100.0,047,Brooklyn,0.7787418655097614,0.01012292118582791,0.08893709327548807,0.06869125090383225,0.22125813449023857,0.024189646831156264,0.0,Q5 highest,Q1 least POC
36047021700,119682,1400000US36047021700,88828.0,3736.0,1320.0,1110.0,250.0,802.0,3736.0,540.0,047,Brooklyn,0.3533190578158458,0.29710920770877947,0.21466809421841543,0.06691648822269808,0.6466809421841542,0.14453961456102785,0.0,Q4,Q3
36047055800,171625,1400000US36047055800,68994.0,2438.0,1560.0,42.0,533.0,181.0,2431.0,428.0,047,Brooklyn,0.6398687448728466,0.017227235438884332,0.07424118129614438,0.21862182116488926,0.3601312551271534,0.1760592348827643,0.0,Q2,Q1 least POC
36047007600,138336,1400000US36047007600,57147.0,4882.0,360.0,171.0,1130.0,3221.0,4881.0,815.0,047,Brooklyn,0.0737402703809914,0.035026628430970916,0.6597705858254813,0.23146251536255633,0.9262597296190086,0.1669739807416513,2082.0318248232857,Q2,Q4
36047012200,181661,1400000US36047012200,54038.0,5183.0,345.0,14.0,2427.0,2355.0,5183.0,1436.0,047,Brooklyn,0.06656376615859541,0.0027011383368705385,0.45437005595215124,0.46826162454177117,0.9334362338414046,0.2770596179818638,1051.2328238157843,Q2,Q4
36047010200,152450,1400000US36047010200,61643.0,5181.0,428.0,59.0,3282.0,1372.0,5121.0,1089.0,047,Brooklyn,0.08260953483883421,0.011387762980119669,0.2648137425207489,0.6334684423856398,0.9173904651611657,0.2126537785588752,0.0,Q2,Q4
36047040900,172310,1400000US36047040900,63626.0,4068.0,640.0,472.0,111.0,2529.0,4068.0,1229.0,047,Brooklyn,0.15732546705998032,0.1160275319567355,0.6216814159292036,0.02728613569321534,0.8426745329400197,0.3021140609636185,0.0,Q2,Q3
36047116800,143956,1400000US36047116800,65257.0,2493.0,27.0,392.0,149.0,1639.0,2493.0,391.0,047,Brooklyn,0.010830324909747292,0.15724027276373848,0.6574408343361412,0.05976734857601283,0.9891696750902527,0.156839149618933,0.0,Q2,Q5 most POC
36047096600,181211,1400000US36047096600,67018.0,2480.0,17.0,1727.0,87.0,357.0,2450.0,559.0,047,Brooklyn,0.0068548387096774195,0.6963709677419355,0.1439516129032258,0.03508064516129032,0.9931451612903226,0.22816326530612244,0.0,Q2,Q5 most POC
36047005202,133272,1400000US36047005202,103673.0,2960.0,2557.0,36.0,161.0,154.0,2955.0,244.0,047,Brooklyn,0.8638513513513514,0.012162162162162163,0.05202702702702703,0.05439189189189189,0.13614864864864862,0.08257191201353638,0.0,Q4,Q1 least POC
36047042200,227277,1400000US36047042200,67277.0,3465.0,1920.0,108.0,344.0,618.0,3465.0,769.0,047,Brooklyn,0.5541125541125541,0.03116883116883117,0.17835497835497835,0.09927849927849929,0.4458874458874459,0.22193362193362193,0.0,Q2,Q2
36047073800,180580,1400000US36047073800,52221.0,3383.0,896.0,1587.0,183.0,701.0,3383.0,248.0,047,Brooklyn,0.26485368016553357,0.46911025716819393,0.20721253325450784,0.05409399940880875,0.7351463198344664,0.07330771504581732,0.0,Q1 lowest,Q3
36047054600,180669,1400000US36047054600,60725.0,5348.0,3461.0,271.0,693.0,518.0,5331.0,1266.0,047,Brooklyn,0.6471578160059835,0.05067314884068811,0.0968586387434555,0.12958115183246074,0.35284218399401646,0.23747889701744512,0.0,Q2,Q1 least POC
36047017600,133636,1400000US36047017600,102344.0,2428.0,1414.0,5.0,724.0,231.0,2428.0,272.0,047,Brooklyn,0.5823723228995058,0.002059308072487644,0.09514003294892916,0.2981878088962109,0.4176276771004942,0.11202635914332784,0.0,Q4,Q2
36047028200,169389,1400000US36047028200,51646.0,3092.0,1349.0,239.0,1251.0,173.0,3092.0,439.0,047,Brooklyn,0.43628719275549804,0.07729624838292368,0.055950840879689524,0.40459249676584735,0.5637128072445019,0.14197930142302717,0.0,Q1 lowest,Q2
36047031300,174300,1400000US36047031300,98828.0,5054.0,917.0,2904.0,115.0,560.0,4960.0,945.0,047,Brooklyn,0.1814404432132964,0.5745943806885635,0.11080332409972299,0.022754254056193114,0.8185595567867037,0.1905241935483871,0.0,Q4,Q3
36047081000,162403,1400000US36047081000,71607.0,2484.0,332.0,1642.0,113.0,262.0,2484.0,304.0,047,Brooklyn,0.13365539452495975,0.6610305958132046,0.10547504025764895,0.045491143317230275,0.8663446054750402,0.12238325281803543,0.0,Q3,Q4
36047085800,138512,1400000US36047085800,54063.0,1896.0,0.0,1524.0,8.0,90.0,1895.0,175.0,047,Brooklyn,0.0,0.8037974683544303,0.04746835443037975,0.004219409282700422,1.0,0.09234828496042216,0.0,Q2,Q5 most POC
36047013500,151867,1400000US36047013500,210667.0,3985.0,2716.0,152.0,498.0,346.0,3985.0,111.0,047,Brooklyn,0.681555834378921,0.03814303638644918,0.08682559598494353,0.12496863237139272,0.318444165621079,0.027854454203262234,1038.4798884546035,Q5 highest,Q1 least POC
36047032500,168414,1400000US36047032500,86282.0,6119.0,1132.0,3845.0,74.0,658.0,6119.0,1364.0,047,Brooklyn,0.1849975486190554,0.6283706487988233,0.10753391076973362,0.012093479326687367,0.8150024513809446,0.22291224056218337,0.0,Q3,Q3
36047049400,182730,1400000US36047049400,96791.0,4939.0,3249.0,408.0,523.0,397.0,4727.0,251.0,047,Brooklyn,0.6578254707430654,0.08260781534723628,0.08038064385503138,0.10589188094756023,0.3421745292569346,0.05309921726253438,41.42820651456314,Q4,Q1 least POC
36047048800,143330,1400000US36047048800,72254.0,4472.0,1985.0,331.0,726.0,932.0,4385.0,612.0,047,Brooklyn,0.44387298747763865,0.07401610017889088,0.20840787119856888,0.16234347048300538,0.5561270125223614,0.13956670467502852,0.0,Q3,Q2
36047049000,191799,1400000US36047049000,69575.0,5297.0,1910.0,324.0,1504.0,1190.0,5293.0,629.0,047,Brooklyn,0.36058146120445533,0.061166698131017556,0.22465546535774966,0.28393430243534074,0.6394185387955447,0.1188361987530701,0.0,Q2,Q2
36047049200,166635,1400000US36047049200,99444.0,3105.0,1551.0,399.0,538.0,360.0,3072.0,806.0,047,Brooklyn,0.4995169082125604,0.1285024154589372,0.11594202898550725,0.17326892109500805,0.5004830917874397,0.2623697916666667,0.0,Q4,Q2
36047049600,202972,1400000US36047049600,71952.0,3801.0,1812.0,79.0,1066.0,820.0,3750.0,525.0,047,Brooklyn,0.47671665351223363,0.020784004209418575,0.21573270192054722,0.2804525124967114,0.5232833464877664,0.14,0.0,Q3,Q2
36047049700,164634,1400000US36047049700,129489.0,3235.0,2215.0,122.0,245.0,565.0,3235.0,254.0,047,Brooklyn,0.6846986089644513,0.03771251931993817,0.17465224111282843,0.07573415765069552,0.31530139103554866,0.078516228748068,0.0,Q5 highest,Q1 least POC
36047049800,204347,1400000US36047049800,73066.0,4051.0,1144.0,234.0,1520.0,789.0,4051.0,261.0,047,Brooklyn,0.2823994075536905,0.05776351518143668,0.19476672426561342,0.37521599605035794,0.7176005924463096,0.06442853616391014,0.0,Q3,Q3
36047049900,141699,1400000US36047049900,101250.0,2305.0,1656.0,47.0,141.0,180.0,2305.0,152.0,047,Brooklyn,0.7184381778741865,0.020390455531453362,0.07809110629067245,0.06117136659436009,0.2815618221258135,0.06594360086767896,1680.7975066117056,Q4,Q1 least POC
36047050100,172687,1400000US36047050100,103846.0,3092.0,1720.0,77.0,169.0,850.0,3092.0,432.0,047,Brooklyn,0.55627425614489,0.024902975420439843,0.27490297542043984,0.05465717981888745,0.44372574385511,0.13971539456662355,0.0,Q4,Q2
36047051300,258100,1400000US36047051300,126358.0,5570.0,2676.0,102.0,348.0,2013.0,5538.0,970.0,047,Brooklyn,0.48043087971274684,0.018312387791741474,0.3614003590664273,0.06247755834829444,0.5195691202872532,0.17515348501263994,2049.184958453515,Q5 highest,Q2
36047014300,217205,1400000US36047014300,122344.0,3882.0,1583.0,161.0,286.0,1530.0,3875.0,394.0,047,Brooklyn,0.4077794951056157,0.04147346728490469,0.3941267387944359,0.07367336424523442,0.5922205048943843,0.1016774193548387,1599.7812567351796,Q5 highest,Q2
36047018400,149139,1400000US36047018400,69844.0,2112.0,885.0,0.0,1002.0,125.0,2112.0,194.0,047,Brooklyn,0.4190340909090909,0.0,0.059185606060606064,0.4744318181818182,0.5809659090909092,0.09185606060606061,0.0,Q2,Q2
36047029600,214120,1400000US36047029600,58407.0,6101.0,2863.0,44.0,1421.0,1640.0,6101.0,2326.0,047,Brooklyn,0.4692673332240616,0.007211932470086871,0.2688083920668743,0.23291263727257827,0.5307326667759384,0.38124897557777415,0.0,Q2,Q2
36047028300,121876,1400000US36047028300,43254.0,4115.0,709.0,1629.0,137.0,1337.0,4043.0,1327.0,047,Brooklyn,0.17229647630619685,0.39586877278250304,0.32490886998784935,0.03329283110571082,0.8277035236938032,0.32822161761068513,0.0,Q1 lowest,Q3
36047076400,161588,1400000US36047076400,81071.0,4311.0,867.0,1902.0,563.0,687.0,4308.0,807.0,047,Brooklyn,0.2011134307585247,0.44119693806541405,0.1593597773138483,0.13059614938529343,0.7988865692414753,0.1873259052924791,0.0,Q3,Q3
36047015500,149645,1400000US36047015500,215583.0,3693.0,2736.0,144.0,184.0,388.0,3692.0,160.0,047,Brooklyn,0.7408610885458976,0.03899268887083672,0.10506363390197672,0.04982399133495803,0.2591389114541024,0.04333694474539545,0.0,Q5 highest,Q1 least POC
36047021300,184156,1400000US36047021300,80275.0,4650.0,977.0,2917.0,33.0,497.0,4650.0,957.0,047,Brooklyn,0.21010752688172044,0.6273118279569893,0.10688172043010753,0.0070967741935483875,0.7898924731182796,0.20580645161290323,0.0,Q3,Q3
36047038100,239524,1400000US36047038100,56909.0,5497.0,1072.0,2751.0,224.0,1022.0,5497.0,1276.0,047,Brooklyn,0.19501546297980718,0.5004547935237402,0.18591959250500273,0.04074949972712388,0.8049845370201928,0.23212661451700928,0.0,Q2,Q3
36047114202,119169,1400000US36047114202,62241.0,2772.0,125.0,612.0,0.0,1920.0,2772.0,823.0,047,Brooklyn,0.045093795093795096,0.22077922077922077,0.6926406926406926,0.0,0.9549062049062049,0.2968975468975469,0.0,Q2,Q4
36047005601,173443,1400000US36047005601,72788.0,2683.0,1484.0,300.0,496.0,361.0,2683.0,337.0,047,Brooklyn,0.5531121878494223,0.11181513231457324,0.13455087588520312,0.18486768542676107,0.4468878121505777,0.12560566530003728,0.0,Q3,Q2
36047003600,125291,1400000US36047003600,85183.0,3792.0,2201.0,154.0,559.0,714.0,3788.0,545.0,047,Brooklyn,0.5804324894514767,0.04061181434599156,0.18829113924050633,0.14741561181434598,0.41956751054852326,0.1438753959873284,0.0,Q3,Q2
36047008000,139115,1400000US36047008000,75125.0,3532.0,688.0,77.0,231.0,2491.0,3502.0,521.0,047,Brooklyn,0.19479048697621745,0.021800679501698755,0.7052661381653454,0.06540203850509627,0.8052095130237825,0.14877213021130783,2081.899074279979,Q3,Q3
36047093800,131105,1400000US36047093800,78018.0,2641.0,116.0,2283.0,0.0,11.0,2641.0,259.0,047,Brooklyn,0.04392275653161681,0.8644452858765619,0.0041650889814464215,0.0,0.9560772434683832,0.09806891329042029,0.0,Q3,Q4
36047064800,151522,1400000US36047064800,115669.0,2079.0,1230.0,359.0,98.0,378.0,2079.0,244.0,047,Brooklyn,0.5916305916305916,0.17267917267917268,0.18181818181818182,0.04713804713804714,0.4083694083694084,0.11736411736411737,0.0,Q5 highest,Q2
36047025902,59611,1400000US36047025902,21674.0,3530.0,0.0,1839.0,44.0,1591.0,3507.0,1537.0,047,Brooklyn,0.0,0.5209631728045325,0.4507082152974504,0.012464589235127478,1.0,0.43826632449386943,0.0,Q1 lowest,Q5 most POC
36047034000,129694,1400000US36047034000,30194.0,2071.0,749.0,689.0,113.0,520.0,1588.0,657.0,047,Brooklyn,0.36166103331723803,0.3326895219700628,0.2510864316755191,0.05456301303718011,0.6383389666827619,0.413727959697733,0.0,Q1 lowest,Q2
36047086600,156523,1400000US36047086600,72863.0,3099.0,205.0,2149.0,9.0,467.0,3008.0,513.0,047,Brooklyn,0.06615037108744756,0.6934494998386577,0.15069377218457566,0.002904162633107454,0.9338496289125524,0.17054521276595744,0.0,Q3,Q4
36047110600,171053,1400000US36047110600,29919.0,4950.0,77.0,3370.0,0.0,1454.0,4950.0,2097.0,047,Brooklyn,0.015555555555555555,0.6808080808080809,0.29373737373737374,0.0,0.9844444444444445,0.42363636363636364,2706.694493983426,Q1 lowest,Q5 most POC
36047117601,152356,1400000US36047117601,73566.0,3334.0,71.0,547.0,77.0,2566.0,3323.0,324.0,047,Brooklyn,0.021295740851829635,0.16406718656268746,0.7696460707858428,0.02309538092381524,0.9787042591481704,0.09750225699668974,0.0,Q3,Q5 most POC
36047059402,322477,1400000US36047059402,77500.0,5617.0,3950.0,53.0,1302.0,149.0,5604.0,551.0,047,Brooklyn,0.7032223606907602,0.009435641801673491,0.026526615631119816,0.23179633256186577,0.29677763930923984,0.0983226266952177,0.0,Q3,Q1 least POC
36047043600,137521,1400000US36047043600,74197.0,4901.0,2372.0,49.0,1374.0,747.0,4901.0,869.0,047,Brooklyn,0.4839828606406856,0.009997959600081615,0.15241787390328504,0.28035094878596206,0.5160171393593145,0.1773107529075699,0.0,Q3,Q2
36047057200,243628,1400000US36047057200,40330.0,5520.0,1100.0,2991.0,374.0,1027.0,5520.0,1753.0,047,Brooklyn,0.19927536231884058,0.5418478260869565,0.18605072463768116,0.0677536231884058,0.8007246376811594,0.31757246376811593,0.0,Q1 lowest,Q3
36047050202,135737,1400000US36047050202,93995.0,2505.0,1630.0,37.0,254.0,360.0,2505.0,169.0,047,Brooklyn,0.6506986027944112,0.014770459081836327,0.1437125748502994,0.10139720558882236,0.34930139720558884,0.06746506986027945,0.0,Q4,Q1 least POC
36047050500,169412,1400000US36047050500,70361.0,4336.0,934.0,733.0,551.0,2026.0,4336.0,1288.0,047,Brooklyn,0.2154059040590406,0.16904981549815498,0.4672509225092251,0.12707564575645758,0.7845940959409594,0.29704797047970477,0.0,Q2,Q3
36047050600,164685,1400000US36047050600,71316.0,5970.0,1148.0,2200.0,685.0,1690.0,5888.0,846.0,047,Brooklyn,0.19229480737018426,0.3685092127303183,0.2830820770519263,0.11474036850921274,0.8077051926298158,0.1436820652173913,0.0,Q3,Q3
36047050700,174429,1400000US36047050700,54342.0,3899.0,3386.0,78.0,18.0,417.0,3899.0,1556.0,047,Brooklyn,0.868427802000513,0.020005129520389842,0.10695050012823801,0.004616568350859195,0.13157219799948705,0.3990766863298282,0.0,Q2,Q1 least POC
36047051100,159004,1400000US36047051100,72803.0,4064.0,1477.0,221.0,915.0,1375.0,4064.0,938.0,047,Brooklyn,0.36343503937007876,0.05437992125984252,0.33833661417322836,0.22514763779527558,0.6365649606299213,0.23080708661417323,0.0,Q3,Q2
36047051200,139992,1400000US36047051200,95236.0,6576.0,1239.0,3702.0,150.0,1270.0,6576.0,842.0,047,Brooklyn,0.1884124087591241,0.5629562043795621,0.1931265206812652,0.02281021897810219,0.8115875912408759,0.12804136253041362,0.0,Q4,Q3
36047075000,173420,1400000US36047075000,96207.0,2917.0,2070.0,329.0,78.0,219.0,2914.0,94.0,047,Brooklyn,0.7096331847788824,0.11278711004456633,0.0750771340418238,0.026739801165581077,0.2903668152211176,0.03225806451612903,0.0,Q4,Q1 least POC
36047018800,175213,1400000US36047018800,68304.0,2867.0,1352.0,2.0,1015.0,332.0,2867.0,493.0,047,Brooklyn,0.4715730728985002,0.0006975933031042902,0.11580048831531217,0.3540286013254273,0.5284269271014999,0.17195674921520754,0.0,Q2,Q2
36047025800,170222,1400000US36047025800,57431.0,4119.0,1554.0,0.0,1569.0,873.0,4119.0,1230.0,047,Brooklyn,0.3772760378732702,0.0,0.21194464675892208,0.38091769847050255,0.6227239621267298,0.2986161689730517,0.0,Q2,Q2
36047049500,129103,1400000US36047049500,101875.0,2657.0,1498.0,336.0,260.0,489.0,2632.0,696.0,047,Brooklyn,0.563793752352277,0.1264584117425668,0.1840421528039142,0.09785472337222431,0.436206247647723,0.26443768996960487,1371.9163591943616,Q4,Q2
36047088800,201249,1400000US36047088800,51335.0,4333.0,16.0,3372.0,25.0,732.0,4333.0,936.0,047,Brooklyn,0.0036925917378259868,0.7782137087468267,0.1689360720055389,0.005769674590353104,0.996307408262174,0.2160166166628202,0.0,Q1 lowest,Q5 most POC
36047011800,219234,1400000US36047011800,61842.0,1806.0,158.0,13.0,1512.0,113.0,1806.0,337.0,047,Brooklyn,0.08748615725359911,0.007198228128460687,0.06256921373200443,0.8372093023255814,0.9125138427464009,0.18660022148394242,0.0,Q2,Q4
36047053200,174306,1400000US36047053200,70816.0,2598.0,1323.0,158.0,389.0,175.0,2598.0,387.0,047,Brooklyn,0.5092378752886836,0.06081601231716705,0.06735950731331794,0.14973056197074672,0.4907621247113164,0.1489607390300231,0.0,Q2,Q2
36047022900,171838,1400000US36047022900,121997.0,3490.0,1790.0,942.0,132.0,286.0,3482.0,454.0,047,Brooklyn,0.5128939828080229,0.2699140401146132,0.08194842406876791,0.03782234957020057,0.4871060171919771,0.13038483630097644,989.7676685068923,Q5 highest,Q2
36047040100,159583,1400000US36047040100,60750.0,3507.0,840.0,1051.0,131.0,1251.0,3496.0,1245.0,047,Brooklyn,0.23952095808383234,0.2996863416025093,0.3567151411462789,0.03735386370116909,0.7604790419161677,0.35612128146453087,0.0,Q2,Q3
36047112000,173004,1400000US36047112000,74089.0,3398.0,5.0,2227.0,55.0,925.0,3398.0,482.0,047,Brooklyn,0.0014714537963507945,0.6553855208946439,0.272218952324897,0.016185991759858742,0.9985285462036492,0.1418481459682166,0.0,Q3,Q5 most POC
36047058600,163424,1400000US36047058600,79143.0,2455.0,665.0,243.0,1452.0,86.0,2448.0,457.0,047,Brooklyn,0.2708757637474542,0.0989816700610998,0.03503054989816701,0.5914460285132382,0.7291242362525459,0.18668300653594772,0.0,Q3,Q3
36047005800,193316,1400000US36047005800,73483.0,3068.0,2079.0,0.0,347.0,529.0,3068.0,204.0,047,Brooklyn,0.6776401564537158,0.0,0.17242503259452413,0.11310299869621904,0.3223598435462842,0.06649282920469361,0.0,Q3,Q1 least POC
36047014000,147522,1400000US36047014000,55250.0,1831.0,1372.0,15.0,305.0,138.0,1830.0,333.0,047,Brooklyn,0.7493173129437466,0.008192244675040962,0.07536865101037685,0.1665756417258329,0.2506826870562534,0.1819672131147541,0.17878002527932998,Q2,Q1 least POC
36047014800,133459,1400000US36047014800,71250.0,1202.0,747.0,0.0,228.0,227.0,1185.0,159.0,047,Brooklyn,0.6214642262895175,0.0,0.18885191347753744,0.1896838602329451,0.3785357737104825,0.1341772151898734,0.0,Q3,Q1 least POC
36047064200,235070,1400000US36047064200,70625.0,2511.0,1886.0,32.0,332.0,91.0,2481.0,478.0,047,Brooklyn,0.7510951812027081,0.012743926722421346,0.0362405416168857,0.13221823974512145,0.24890481879729187,0.19266424828698106,0.0,Q2,Q1 least POC
36047030900,151863,1400000US36047030900,67969.0,2671.0,25.0,1873.0,39.0,486.0,2648.0,756.0,047,Brooklyn,0.009359790340696368,0.701235492324972,0.1819543242231374,0.014601272931486334,0.9906402096593037,0.2854984894259819,0.0,Q2,Q5 most POC
36047082400,214365,1400000US36047082400,54900.0,5355.0,156.0,4252.0,0.0,475.0,5332.0,789.0,047,Brooklyn,0.029131652661064426,0.7940242763772175,0.08870214752567694,0.0,0.9708683473389356,0.14797449362340584,0.0,Q2,Q5 most POC
36047021500,152313,1400000US36047021500,109130.0,6014.0,2882.0,1914.0,269.0,419.0,6014.0,607.0,047,Brooklyn,0.47921516461589625,0.31825739940139675,0.06967076820751579,0.044728965746591284,0.5207848353841038,0.10093116062520785,0.0,Q4,Q2
36047038500,174443,1400000US36047038500,90275.0,4701.0,809.0,2756.0,150.0,452.0,4701.0,752.0,047,Brooklyn,0.17209104445862583,0.5862582429270368,0.09614975537119762,0.03190810465858328,0.8279089555413741,0.1599659646883642,0.0,Q4,Q3
