corridor_id,street,boro_code,n_segments,treatment_cohort,first_protected_year,injuries,deaths,years,borough,inj_per_seg_year,is_protected,income,share_poc,poverty_rate,length_mi
SHORE PARKWAY|3|2015|0,SHORE PARKWAY,3,12,switcher,2015,0.0,0.0,12,Brooklyn,0.0,True,17824.000000000004,0.9772114677775056,0.4427836314628768,0.253691320514003
41 AV|4|-1|5,41 AV,4,1,never_treated,,0.0,0.0,12,Queens,0.0,False,77604.0,0.9840386559376209,0.1975454396715849,0.0285479256868483
WHITE PLAINS ROAD|2|2023|0,WHITE PLAINS ROAD,2,17,switcher,2023,33.0,0.0,12,Bronx,0.16176470588235295,True,59431.446499533246,0.9595873337612492,0.2061747662670134,1.293058817926544
27 AV|4|-1|0,27 AV,4,17,never_treated,,1.0,0.0,12,Queens,0.004901960784313725,False,49186.99697602208,0.7750757017805348,0.3019258085365332,0.5155879600934894
QUEENS BOULEVARD|4|2022|0,QUEENS BOULEVARD,4,3,switcher,2022,2.0,0.0,12,Queens,0.05555555555555555,True,113332.99999999996,0.506934306569343,0.0328971962616822,0.1262467428248936
HYLAN BLVD|5|-1|0,HYLAN BLVD,5,31,never_treated,,5.0,0.0,12,Staten Island,0.013440860215053764,False,122507.52786910842,0.1959051126201259,0.0604035978881688,2.5645768103582993
1 AV|1|2010|0,1 AV,1,29,always_treated,2010,156.0,3.0,12,Manhattan,0.4482758620689655,True,115082.41331695272,0.3420666569799819,0.1698741565318142,0.9522487455491292
CENTER DR|1|2019|0,CENTER DR,1,20,switcher,2019,0.0,0.0,12,Manhattan,0.0,True,,,,
JACKSON ST|1|-1|0,JACKSON ST,1,14,never_treated,,0.0,0.0,12,Manhattan,0.0,False,34709.999999999985,0.77131838308813,0.2825060792447431,0.0932362812625835
MIDLAND AV|5|-1|0,MIDLAND AV,5,26,never_treated,,7.0,0.0,12,Staten Island,0.022435897435897436,False,82145.46416720812,0.4657619419809807,0.1048463571333976,1.150016762535652
7 AV|1|2018|1,7 AV,1,5,switcher,2018,12.0,0.0,12,Manhattan,0.2,True,120964.0,0.2320717131474104,0.0320705552214872,0.2115832010479254
CLINTON ST|3|-1|0,CLINTON ST,3,20,never_treated,,10.0,0.0,12,Brooklyn,0.041666666666666664,False,114296.5952116864,0.5812729389666216,0.1047652845943891,0.3725123362282375
SPRING ST|1|-1|1,SPRING ST,1,8,never_treated,,21.0,0.0,12,Manhattan,0.21875,False,106532.1120638442,0.4357937912792685,0.1740506885164098,0.3401136081460228
WHITE PLAINS ROAD|2|2024|0,WHITE PLAINS ROAD,2,20,switcher,2024,15.0,0.0,12,Bronx,0.0625,True,42596.98956024591,0.8959360885445588,0.2821316078458697,0.9227867732701364
S RAILROAD AV|5|-1|1,S RAILROAD AV,5,18,never_treated,,0.0,0.0,12,Staten Island,0.0,False,102611.72336509707,0.3232012519975412,0.0441171378526037,0.953512098284978
OLD FULTON ST|3|-1|0,OLD FULTON ST,3,18,never_treated,,2.0,0.0,12,Brooklyn,0.009259259259259259,False,165188.00000000003,0.3504221954161641,0.0457397287998381,0.2348864623183428
BEACH 73 ST|4|-1|1,BEACH 73 ST,4,7,never_treated,,0.0,0.0,12,Queens,0.0,False,82694.0,0.8674820143884892,0.1364782673193888,0.1531225612559103
34 AV|4|-1|4,34 AV,4,22,never_treated,,34.0,0.0,12,Queens,0.12878787878787878,False,77250.69033089864,0.9868699648888852,0.150897733474153,1.0098136312139356
2 AV|1|2010|1,2 AV,1,11,always_treated,2010,57.0,0.0,12,Manhattan,0.4318181818181818,True,133514.82862293976,0.4149393551277294,0.0873608072568361,0.5439974399193185
CHERRY ST|1|-1|1,CHERRY ST,1,12,never_treated,,1.0,0.0,12,Manhattan,0.006944444444444444,False,28534.8339082242,0.8812196507220033,0.3138322730264247,0.230935990933706
E 165 ST|2|-1|2,E 165 ST,2,7,never_treated,,5.0,0.0,12,Bronx,0.05952380952380952,False,32676.19646810115,0.9344697632290608,0.3853967399361168,0.2283717642150676
